Year,Geography,Selection Filter,Selection Value,Max. % Total Population,Max. Sub-Population,Max. Total Population
2019,Douglas,Race/Ethnicity,Black Only-NH,0.270162159,113.87,
2019,Cowlitz,Race/Ethnicity,Black Only-NH,0.680965742,743.85,
2019,Columbia,Race/Ethnicity,Black Only-NH,0.166929262,6.59,
2019,Clark,Race/Ethnicity,Black Only-NH,2.125730174,10467.86,
2019,Clallam,Race/Ethnicity,Black Only-NH,0.746109831,570.03,
2019,Chelan,Race/Ethnicity,Black Only-NH,0.315971571,246.67,
2019,Benton,Race/Ethnicity,Black Only-NH,1.256006704,2549.54,
2019,Asotin,Race/Ethnicity,Black Only-NH,0.502700287,111.69,
2019,Adams,Race/Ethnicity,Black Only-NH,0.127309145,25.78,
2019,Washington State,Race/Ethnicity,Asian Only-NH,9.1,691926.95,
2019,Yakima,Race/Ethnicity,Asian Only-NH,1.066815688,2719.96,
2019,Whitman,Race/Ethnicity,Asian Only-NH,7.559980283,3614.89,
2019,Whatcom,Race/Ethnicity,Asian Only-NH,4.294404313,9634.6,
2019,Walla Walla,Race/Ethnicity,Asian Only-NH,1.443872868,898.15,
2019,Wahkiakum,Race/Ethnicity,Asian Only-NH,0.881918389,38.62,
2019,Thurston,Race/Ethnicity,Asian Only-NH,5.645774509,16333.88,
2019,Stevens,Race/Ethnicity,Asian Only-NH,0.627866637,289.1,
2019,Spokane,Race/Ethnicity,Asian Only-NH,2.290377692,12148.21,
2019,Snohomish,Race/Ethnicity,Asian Only-NH,11.70545205,95612.45,
2019,Skamania,Race/Ethnicity,Asian Only-NH,0.968962289,111.57,
2019,Skagit,Race/Ethnicity,Asian Only-NH,2.088949905,2682.13,
2019,San Juan,Race/Ethnicity,Asian Only-NH,1.305344316,229.24,
2019,Pierce,Race/Ethnicity,Asian Only-NH,6.6354627,60135.31,
2019,Pend Oreille,Race/Ethnicity,Asian Only-NH,0.506340125,67.52,
2019,Pacific,Race/Ethnicity,Asian Only-NH,1.971998071,453.81,
2019,Okanogan,Race/Ethnicity,Asian Only-NH,0.619207328,259.12,
2019,Mason,Race/Ethnicity,Asian Only-NH,1.154924235,751.46,
2019,Lincoln,Race/Ethnicity,Asian Only-NH,0.585326303,63.24,
2019,Lewis,Race/Ethnicity,Asian Only-NH,0.944356357,767,
2019,Klickitat,Race/Ethnicity,Asian Only-NH,0.602799448,135.17,
2019,Kittitas,Race/Ethnicity,Asian Only-NH,2.157779356,973.16,
2019,Kitsap,Race/Ethnicity,Asian Only-NH,5.050501057,13796.78,
2019,King,Race/Ethnicity,Asian Only-NH,19.18415718,428685.61,
2019,Jefferson,Race/Ethnicity,Asian Only-NH,1.472226106,480.1,
2019,Island,Race/Ethnicity,Asian Only-NH,4.466661396,3841.57,
2019,Grays Harbor,Race/Ethnicity,Asian Only-NH,1.349725084,1012.43,
2019,Grant,Race/Ethnicity,Asian Only-NH,1.128895123,1105.21,
2019,Garfield,Race/Ethnicity,Asian Only-NH,0.485806778,11.03,
2019,Franklin,Race/Ethnicity,Asian Only-NH,1.827333194,1730.16,
2019,Ferry,Race/Ethnicity,Asian Only-NH,0.686053499,49.21,
2019,Douglas,Race/Ethnicity,Asian Only-NH,0.911865497,384.34,
2019,Cowlitz,Race/Ethnicity,Asian Only-NH,1.548465838,1691.46,
2019,Columbia,Race/Ethnicity,Asian Only-NH,0.526371784,20.78,
2019,Clark,Race/Ethnicity,Asian Only-NH,4.654781819,22921.82,
2019,Clallam,Race/Ethnicity,Asian Only-NH,1.566708918,1196.97,
2019,Chelan,Race/Ethnicity,Asian Only-NH,0.97332873,759.85,
2019,Benton,Race/Ethnicity,Asian Only-NH,2.955818471,5999.95,
2019,Asotin,Race/Ethnicity,Asian Only-NH,0.886488034,196.96,
2019,Adams,Race/Ethnicity,Asian Only-NH,0.613039459,124.14,
2019,Washington State,Race/Ethnicity,American Indian/Alaska Native Only-NH,1.2,91290.91,
2019,Yakima,Race/Ethnicity,American Indian/Alaska Native Only-NH,3.656815564,9323.44,
2019,Whitman,Race/Ethnicity,American Indian/Alaska Native Only-NH,0.560166622,267.85,
2019,Whatcom,Race/Ethnicity,American Indian/Alaska Native Only-NH,2.429222738,5450.02,
2019,Walla Walla,Race/Ethnicity,American Indian/Alaska Native Only-NH,0.690531818,429.54,
2019,Wahkiakum,Race/Ethnicity,American Indian/Alaska Native Only-NH,1.223770235,53.59,
2019,Thurston,Race/Ethnicity,American Indian/Alaska Native Only-NH,1.230863236,3561.03,
2019,Stevens,Race/Ethnicity,American Indian/Alaska Native Only-NH,5.538018291,2549.97,
2019,Spokane,Race/Ethnicity,American Indian/Alaska Native Only-NH,1.288315181,6833.25,
2019,Snohomish,Race/Ethnicity,American Indian/Alaska Native Only-NH,0.992053572,8103.29,
2019,Skamania,Race/Ethnicity,American Indian/Alaska Native Only-NH,1.091938949,125.73,
2019,Skagit,Race/Ethnicity,American Indian/Alaska Native Only-NH,1.608670482,2065.47,
2019,San Juan,Race/Ethnicity,American Indian/Alaska Native Only-NH,0.527513075,92.64,
2019,Pierce,Race/Ethnicity,American Indian/Alaska Native Only-NH,1.060875199,9614.41,
2019,Pend Oreille,Race/Ethnicity,American Indian/Alaska Native Only-NH,2.865186192,382.07,
2019,Pacific,Race/Ethnicity,American Indian/Alaska Native Only-NH,2.156157252,496.19,
2019,Okanogan,Race/Ethnicity,American Indian/Alaska Native Only-NH,10.85634471,4543.06,
2019,Mason,Race/Ethnicity,American Indian/Alaska Native Only-NH,3.026047195,1968.92,
2019,Lincoln,Race/Ethnicity,American Indian/Alaska Native Only-NH,1.819009777,196.53,
2019,Lewis,Race/Ethnicity,American Indian/Alaska Native Only-NH,1.214489061,986.4,
2019,Klickitat,Race/Ethnicity,American Indian/Alaska Native Only-NH,2.199769797,493.27,
2019,Kittitas,Race/Ethnicity,American Indian/Alaska Native Only-NH,0.903435405,407.45,
2019,Kitsap,Race/Ethnicity,American Indian/Alaska Native Only-NH,1.2882662,3519.24,
2019,King,Race/Ethnicity,American Indian/Alaska Native Only-NH,0.538407325,12031.15,
2019,Jefferson,Race/Ethnicity,American Indian/Alaska Native Only-NH,1.762991529,574.92,
2019,Island,Race/Ethnicity,American Indian/Alaska Native Only-NH,0.631425469,543.06,
2019,Grays Harbor,Race/Ethnicity,American Indian/Alaska Native Only-NH,4.59660827,3447.92,
2019,Grant,Race/Ethnicity,American Indian/Alaska Native Only-NH,0.837685308,820.11,
2019,Garfield,Race/Ethnicity,American Indian/Alaska Native Only-NH,0.72276421,16.41,
2019,Franklin,Race/Ethnicity,American Indian/Alaska Native Only-NH,0.454499175,430.33,
2019,Ferry,Race/Ethnicity,American Indian/Alaska Native Only-NH,17.86638896,1281.54,
2019,Douglas,Race/Ethnicity,American Indian/Alaska Native Only-NH,0.776392947,327.24,
2019,Cowlitz,Race/Ethnicity,American Indian/Alaska Native Only-NH,1.27986955,1398.06,
2019,Columbia,Race/Ethnicity,American Indian/Alaska Native Only-NH,1.116830219,44.09,
2019,Clark,Race/Ethnicity,American Indian/Alaska Native Only-NH,0.623124667,3068.49,
2019,Clallam,Race/Ethnicity,American Indian/Alaska Native Only-NH,5.074065174,3876.6,
2019,Chelan,Race/Ethnicity,American Indian/Alaska Native Only-NH,0.54190527,423.05,
2019,Benton,Race/Ethnicity,American Indian/Alaska Native Only-NH,0.5955679,1208.93,
2019,Asotin,Race/Ethnicity,American Indian/Alaska Native Only-NH,1.210819511,269.02,
2019,Adams,Race/Ethnicity,American Indian/Alaska Native Only-NH,0.328988954,66.62,
2020,Washington State,All,All,100,7706309.94,
2020,Yakima,All,All,100,256728.01,
2020,Whitman,All,All,100,47973,47973
2020,Whatcom,All,All,100,226846.99,
2020,Walla Walla,All,All,100,62584,62584
2020,Wahkiakum,All,All,100,4422,4422
2020,Thurston,All,All,100,294793.01,
2020,Stevens,All,All,100,46445,46445
2020,Spokane,All,All,100,539338.97,
2020,Snohomish,All,All,100,827957.04,
2020,Skamania,All,All,100,11604,11604
2020,Skagit,All,All,100,129523,129523
2020,San Juan,All,All,100,17788,17788
2020,Pierce,All,All,100,920392.99,
2020,Pend Oreille,All,All,100,13401,13401
2020,Pacific,All,All,100,23365,23365
2020,Okanogan,All,All,100,42104,42104
2020,Mason,All,All,100,65726,65726
2020,Lincoln,All,All,100,10876,10876
2020,Lewis,All,All,100,82149,82149
2020,Klickitat,All,All,100,22735,22735
2020,Kittitas,All,All,100,46468,46468
2020,Kitsap,All,All,100,275611,275611
2020,King,All,All,100,2269674.95,
2020,Jefferson,All,All,100,32977,32977
2020,Island,All,All,100,86857,86857
2020,Grays Harbor,All,All,100,75636,75636
2020,Grant,All,All,100,99123,99123
2020,Garfield,All,All,100,2286,2286
2020,Franklin,All,All,100,96749,96749
2020,Ferry,All,All,100,7178,7178
2020,Douglas,All,All,100,42938,42938
2020,Cowlitz,All,All,100,110730,110730
2020,Columbia,All,All,100,3952,3952
2020,Clark,All,All,100,503310.99,
2020,Clallam,All,All,100,77155,77155
2020,Chelan,All,All,100,79141,79141
2020,Benton,All,All,100,206873,206873
2020,Asotin,All,All,100,22285,22285
2020,Adams,All,All,100,20613,20613
2020,Washington State,Sex,Male,50.1,3862635.94,
2020,Yakima,Sex,Male,50.01984396,128414.95,
2020,Whitman,Sex,Male,50.49342338,24223.21,47973
2020,Whatcom,Sex,Male,49.57844052,112467.2,
2020,Walla Walla,Sex,Male,50.77507031,31777.07,62584
2020,Wahkiakum,Sex,Male,50.51922207,2233.96,4422
2020,Thurston,Sex,Male,48.99299003,144427.91,
2020,Stevens,Sex,Male,50.184993,23308.42,46445
2020,Spokane,Sex,Male,49.62307841,267636.6,
2020,Snohomish,Sex,Male,50.29722557,416439.42,
2020,Skamania,Sex,Male,50.48888314,5858.73,11604
2020,Skagit,Sex,Male,49.61396818,64261.5,129523
2020,San Juan,Sex,Male,48.77827749,8676.68,17788
2020,Pierce,Sex,Male,49.77045838,458083.81,
2020,Pend Oreille,Sex,Male,51.46757705,6897.17,13401
2020,Pacific,Sex,Male,50.36421999,11767.6,23365
2020,Okanogan,Sex,Male,50.87141364,21418.9,42104
2020,Mason,Sex,Male,51.8298086,34065.66,65726
2020,Lincoln,Sex,Male,50.70669364,5514.86,10876
2020,Lewis,Sex,Male,50.37587798,41383.28,82149
2020,Klickitat,Sex,Male,50.82142072,11554.25,22735
2020,Kittitas,Sex,Male,50.6107644,23517.81,46468
2020,Kitsap,Sex,Male,50.8502128,140148.78,275611
2020,King,Sex,Male,50.35912257,1142988.39,
2020,Jefferson,Sex,Male,49.41616884,16295.97,32977
2020,Island,Sex,Male,49.84926949,43297.58,86857
2020,Grays Harbor,Sex,Male,51.584748,39016.64,75636
2020,Grant,Sex,Male,51.16110287,50712.42,99123
2020,Garfield,Sex,Male,48.79221347,1115.39,2286
2020,Franklin,Sex,Male,51.46680586,49793.62,96749
2020,Ferry,Sex,Male,51.43814433,3692.23,7178
2020,Douglas,Sex,Male,50.90465322,21857.44,42938
2020,Cowlitz,Sex,Male,49.71267949,55046.85,110730
2020,Columbia,Sex,Male,49.14954453,1942.39,3952
2020,Clark,Sex,Male,49.54135017,249347.06,
2020,Clallam,Sex,Male,49.52350463,38209.86,77155
2020,Chelan,Sex,Male,50.26102779,39777.08,79141
2020,Benton,Sex,Male,50.28779493,104031.87,206873
2020,Asotin,Sex,Male,49.08202827,10937.93,22285
2020,Adams,Sex,Male,50.91660603,10495.44,20613
2020,Washington State,Sex,Female,49.9,3843674,
2020,Yakima,Sex,Female,49.98015604,128313.06,
2020,Whitman,Sex,Female,49.50655577,23749.78,47973
2020,Whatcom,Sex,Female,50.42155948,114379.79,
2020,Walla Walla,Sex,Female,49.22492969,30806.93,62584
2020,Wahkiakum,Sex,Female,49.48077793,2188.04,4422
2020,Thurston,Sex,Female,51.00700997,150365.1,
2020,Stevens,Sex,Female,49.815007,23136.58,46445
2020,Spokane,Sex,Female,50.37692159,271702.37,
2020,Snohomish,Sex,Female,49.70277443,411517.62,
2020,Skamania,Sex,Female,49.51111686,5745.27,11604
2020,Skagit,Sex,Female,50.38603182,65261.5,129523
2020,San Juan,Sex,Female,51.22177873,9111.33,17788
2020,Pierce,Sex,Female,50.22954271,462309.19,
2020,Pend Oreille,Sex,Female,48.53242295,6503.83,13401
2020,Pacific,Sex,Female,49.63578001,11597.4,23365
2020,Okanogan,Sex,Female,49.12858636,20685.1,42104
2020,Mason,Sex,Female,48.1701914,31660.34,65726
2020,Lincoln,Sex,Female,49.29330636,5361.14,10876
2020,Lewis,Sex,Female,49.62412202,40765.72,82149
2020,Klickitat,Sex,Female,49.17857928,11180.75,22735
2020,Kittitas,Sex,Female,49.3892356,22950.19,46468
2020,Kitsap,Sex,Female,49.1497872,135462.22,275611
2020,King,Sex,Female,49.64087743,1126686.56,
2020,Jefferson,Sex,Female,50.58383116,16681.03,32977
2020,Island,Sex,Female,50.15073051,43559.42,86857
2020,Grays Harbor,Sex,Female,48.415252,36619.36,75636
2020,Grant,Sex,Female,48.83889713,48410.58,99123
2020,Garfield,Sex,Female,51.20778653,1170.61,2286
2020,Franklin,Sex,Female,48.53320448,46955.39,96749
2020,Ferry,Sex,Female,48.56185567,3485.77,7178
2020,Douglas,Sex,Female,49.09534678,21080.56,42938
2020,Cowlitz,Sex,Female,50.28732051,55683.15,110730
2020,Columbia,Sex,Female,50.85045547,2009.61,3952
2020,Clark,Sex,Female,50.45864983,253963.93,
2020,Clallam,Sex,Female,50.47649537,38945.14,77155
2020,Chelan,Sex,Female,49.73897221,39363.92,79141
2020,Benton,Sex,Female,49.71220507,102841.13,206873
2020,Asotin,Sex,Female,50.91797173,11347.07,22285
2020,Adams,Sex,Female,49.08339397,10117.56,20613
2020,Washington State,Age,65+,16.26961542,1253786.99,
2020,Yakima,Age,65+,14.58915605,37454.45,
2020,Whitman,Age,65+,11.46140537,5498.38,47973
2020,Whatcom,Age,65+,18.80315009,42654.38,
2020,Walla Walla,Age,65+,19.53603157,12226.43,62584
2020,Wahkiakum,Age,65+,33.13998191,1465.45,4422
2020,Thurston,Age,65+,18.4678022,54441.79,
2020,Stevens,Age,65+,22.42544946,10415.5,46445
2020,Spokane,Age,65+,17.22215623,92885.8,
2020,Snohomish,Age,65+,14.44471201,119596.01,
2020,Skamania,Age,65+,19.28421234,2237.74,11604
2020,Skagit,Age,65+,22.67803402,29373.27,129523
2020,San Juan,Age,65+,34.24477176,6091.46,17788
2020,Pierce,Age,65+,14.49742897,133433.32,
2020,Pend Oreille,Age,65+,27.48302365,3683,13401
2020,Pacific,Age,65+,33.31311791,7783.61,23365
2020,Okanogan,Age,65+,23.80225157,10021.7,42104
2020,Mason,Age,65+,24.23275416,15927.22,65726
2020,Lincoln,Age,65+,28.15382494,3062.01,10876
2020,Lewis,Age,65+,22.57478484,18544.96,82149
2020,Klickitat,Age,65+,23.76582362,5403.16,22735
2020,Kittitas,Age,65+,17.86141,8299.84,46468
2020,Kitsap,Age,65+,19.25592955,53071.46,275611
2020,King,Age,65+,13.42407863,304682.95,
2020,Jefferson,Age,65+,38.3060618,12632.19,32977
2020,Island,Age,65+,26.73867391,23224.41,86857
2020,Grays Harbor,Age,65+,22.79288963,17239.63,75636
2020,Grant,Age,65+,14.24040838,14115.52,99123
2020,Garfield,Age,65+,31.3272091,716.14,2286
2020,Franklin,Age,65+,9.559954108,9249.16,96749
2020,Ferry,Age,65+,27.44775704,1970.2,7178
2020,Douglas,Age,65+,17.89263589,7682.74,42938
2020,Cowlitz,Age,65+,20.66509528,22882.46,110730
2020,Columbia,Age,65+,28.85096154,1140.19,3952
2020,Clark,Age,65+,16.42783719,82683.11,
2020,Clallam,Age,65+,32.48104465,25060.75,77155
2020,Chelan,Age,65+,20.61078329,16311.58,79141
2020,Benton,Age,65+,15.74133406,32564.57,206873
2020,Asotin,Age,65+,24.51384339,5462.91,22285
2020,Adams,Age,65+,12.60156212,2597.56,20613
2020,Washington State,Age,45-64,24.85704578,1915560.99,
2020,Yakima,Age,45-64,22.2867423,57216.31,
2020,Whitman,Age,45-64,15.39728597,7386.54,47973
2020,Whatcom,Age,45-64,23.5816045,53494.16,
2020,Walla Walla,Age,45-64,23.45826409,14681.12,62584
2020,Wahkiakum,Age,45-64,27.06716418,1196.91,4422
2020,Thurston,Age,45-64,24.97627064,73628.3,
2020,Stevens,Age,45-64,28.75461298,13355.08,46445
2020,Spokane,Age,45-64,24.73648437,133413.5,
2020,Snohomish,Age,45-64,26.80935233,221969.92,
2020,Skamania,Age,45-64,32.65503275,3789.29,11604
2020,Skagit,Age,45-64,24.76032056,32070.31,129523
2020,San Juan,Age,45-64,29.13447268,5182.44,17788
2020,Pierce,Age,45-64,24.81737068,228417.34,
2020,Pend Oreille,Age,45-64,29.41601373,3942.04,13401
2020,Pacific,Age,45-64,28.05931949,6556.06,23365
2020,Okanogan,Age,45-64,26.56768953,11186.06,42104
2020,Mason,Age,45-64,26.68989441,17542.2,65726
2020,Lincoln,Age,45-64,26.30360427,2860.78,10876
2020,Lewis,Age,45-64,25.80312603,21197.01,82149
2020,Klickitat,Age,45-64,28.92258632,6575.55,22735
2020,Kittitas,Age,45-64,21.32013429,9907.04,46468
2020,Kitsap,Age,45-64,25.65629819,70711.58,275611
2020,King,Age,45-64,24.46310252,555232.91,
2020,Jefferson,Age,45-64,28.10128271,9266.96,32977
2020,Island,Age,45-64,24.13598213,20963.79,86857
2020,Grays Harbor,Age,45-64,27.13139246,20521.1,75636
2020,Grant,Age,45-64,22.37131645,22175.12,99123
2020,Garfield,Age,45-64,24.61986002,562.81,2286
2020,Franklin,Age,45-64,20.17119557,19515.43,96749
2020,Ferry,Age,45-64,28.47366955,2043.84,7178
2020,Douglas,Age,45-64,24.13717453,10364.02,42938
2020,Cowlitz,Age,45-64,26.03879707,28832.76,110730
2020,Columbia,Age,45-64,26.70546559,1055.4,3952
2020,Clark,Age,45-64,25.90920377,130403.87,
2020,Clallam,Age,45-64,25.15125397,19405.45,77155
2020,Chelan,Age,45-64,25.22547099,19963.69,79141
2020,Benton,Age,45-64,23.67087537,48968.65,206873
2020,Asotin,Age,45-64,27.24482836,6071.51,22285
2020,Adams,Age,45-64,19.08581963,3934.16,20613
2020,Washington State,Age,25-44,28.12408256,2167328.97,
2020,Yakima,Age,25-44,24.7132325,63445.79,
2020,Whitman,Age,25-44,21.45536031,10292.78,47973
2020,Whatcom,Age,25-44,24.68199821,55990.37,
2020,Walla Walla,Age,25-44,23.30771443,14586.9,62584
2020,Wahkiakum,Age,25-44,16.39959294,725.19,4422
2020,Thurston,Age,25-44,26.84093493,79125.2,
2020,Stevens,Age,25-44,20.07643449,9324.5,46445
2020,Spokane,Age,25-44,24.98890633,134774.91,
2020,Snohomish,Age,25-44,28.60590569,236844.61,
2020,Skamania,Age,25-44,23.02628404,2671.97,11604
2020,Skagit,Age,25-44,23.60297399,30571.28,129523
2020,San Juan,Age,25-44,17.75978188,3159.11,17788
2020,Pierce,Age,25-44,28.60501034,263278.51,
2020,Pend Oreille,Age,25-44,18.1240206,2428.8,13401
2020,Pacific,Age,25-44,17.33605821,4050.57,23365
2020,Okanogan,Age,25-44,21.03583983,8856.93,42104
2020,Mason,Age,25-44,22.5923531,14849.05,65726
2020,Lincoln,Age,25-44,17.85564546,1941.98,10876
2020,Lewis,Age,25-44,22.6780606,18629.8,82149
2020,Klickitat,Age,25-44,21.42036508,4869.92,22735
2020,Kittitas,Age,25-44,20.37425755,9467.51,46468
2020,Kitsap,Age,25-44,25.6354935,70654.24,275611
2020,King,Age,25-44,33.73352735,765641.42,
2020,Jefferson,Age,25-44,16.67641083,5499.38,32977
2020,Island,Age,25-44,22.90728439,19896.58,86857
2020,Grays Harbor,Age,25-44,22.72399387,17187.52,75636
2020,Grant,Age,25-44,25.0585636,24838.8,99123
2020,Garfield,Age,25-44,18.47462817,422.33,2286
2020,Franklin,Age,25-44,28.31355363,27393.08,96749
2020,Ferry,Age,25-44,17.80454166,1278.01,7178
2020,Douglas,Age,25-44,24.14104057,10365.68,42938
2020,Cowlitz,Age,25-44,23.32843854,25831.58,110730
2020,Columbia,Age,25-44,20.39979757,806.2,3952
2020,Clark,Age,25-44,26.06029326,131164.32,
2020,Clallam,Age,25-44,19.73567494,15227.06,77155
2020,Chelan,Age,25-44,23.4137552,18529.88,79141
2020,Benton,Age,25-44,25.71483471,53197.05,206873
2020,Asotin,Age,25-44,21.08624635,4699.07,22285
2020,Adams,Age,25-44,23.34017368,4811.11,20613
2020,Washington State,Age,15-24,12.46464232,960563.97,
2020,Yakima,Age,15-24,14.29434988,36697.6,
2020,Whitman,Age,15-24,38.75813478,18593.44,47973
2020,Whatcom,Age,15-24,16.84016173,38201.4,
2020,Walla Walla,Age,15-24,16.64936725,10419.84,62584
2020,Wahkiakum,Age,15-24,9.892582542,437.45,4422
2020,Thurston,Age,15-24,11.83242438,34881.16,
2020,Stevens,Age,15-24,11.01812897,5117.37,46445
2020,Spokane,Age,15-24,14.7744692,79684.47,
2020,Snohomish,Age,15-24,11.16588368,92448.72,
2020,Skamania,Age,15-24,8.959065839,1039.61,11604
2020,Skagit,Age,15-24,11.22783598,14542.63,129523
2020,San Juan,Age,15-24,7.946593209,1413.54,17788
2020,Pierce,Age,15-24,12.54090169,115425.58,
2020,Pend Oreille,Age,15-24,9.263711663,1241.43,13401
2020,Pacific,Age,15-24,8.303530922,1940.12,23365
2020,Okanogan,Age,15-24,10.07346095,4241.33,42104
2020,Mason,Age,15-24,10.59697836,6964.97,65726
2020,Lincoln,Age,15-24,10.79974255,1174.58,10876
2020,Lewis,Age,15-24,10.87820911,8936.34,82149
2020,Klickitat,Age,15-24,9.79023532,2225.81,22735
2020,Kittitas,Age,15-24,25.9184385,12043.78,46468
2020,Kitsap,Age,15-24,12.53788129,34555.78,275611
2020,King,Age,15-24,11.44720305,259814.3,
2020,Jefferson,Age,15-24,7.165206053,2362.87,32977
2020,Island,Age,15-24,10.96997363,9528.19,86857
2020,Grays Harbor,Age,15-24,10.66188059,8064.22,75636
2020,Grant,Age,15-24,14.10546493,13981.76,99123
2020,Garfield,Age,15-24,9.26071741,211.7,2286
2020,Franklin,Age,15-24,15.18397089,14690.34,96749
2020,Ferry,Age,15-24,10.93368626,784.82,7178
2020,Douglas,Age,15-24,12.78208114,5488.37,42938
2020,Cowlitz,Age,15-24,11.28169421,12492.22,110730
2020,Columbia,Age,15-24,9.690030364,382.95,3952
2020,Clark,Age,15-24,12.2770536,61791.76,
2020,Clallam,Age,15-24,9.303804031,7178.35,77155
2020,Chelan,Age,15-24,11.84872569,9377.2,79141
2020,Benton,Age,15-24,12.8389205,26560.26,206873
2020,Asotin,Age,15-24,10.51913843,2344.19,22285
2020,Adams,Age,15-24,15.92936496,3283.52,20613
2020,Washington State,Age,1-14,17.11017764,1318563.32,
2020,Yakima,Age,1-14,22.66796677,58195.02,
2020,Whitman,Age,1-14,12.01357013,5763.27,47973
2020,Whatcom,Age,1-14,15.10731529,34270.49,
2020,Walla Walla,Age,1-14,16.10445162,10078.81,62584
2020,Wahkiakum,Age,1-14,12.88398915,569.73,4422
2020,Thurston,Age,1-14,16.75541086,49393.78,
2020,Stevens,Age,1-14,16.76585208,7786.9,46445
2020,Spokane,Age,1-14,17.11986063,92334.08,
2020,Snohomish,Age,1-14,17.72531942,146758.03,
2020,Skamania,Age,1-14,15.41770079,1789.07,11604
2020,Skagit,Age,1-14,16.71509307,21649.89,129523
2020,San Juan,Age,1-14,10.41837194,1853.22,17788
2020,Pierce,Age,1-14,18.27224803,168176.49,
2020,Pend Oreille,Age,1-14,14.81098425,1984.82,13401
2020,Pacific,Age,1-14,12.26856409,2866.55,23365
2020,Okanogan,Age,1-14,17.31213186,7289.1,42104
2020,Mason,Age,1-14,14.90649058,9797.44,65726
2020,Lincoln,Age,1-14,15.9824384,1738.25,10876
2020,Lewis,Age,1-14,16.9149594,13895.47,82149
2020,Klickitat,Age,1-14,15.25577304,3468.4,22735
2020,Kittitas,Age,1-14,13.46746148,6258.06,46468
2020,Kitsap,Age,1-14,15.83446234,43641.52,275611
2020,King,Age,1-14,15.77285769,357992.6,
2020,Jefferson,Age,1-14,9.156260424,3019.46,32977
2020,Island,Age,1-14,14.08121395,12230.52,86857
2020,Grays Harbor,Age,1-14,15.73249511,11899.43,75636
2020,Grant,Age,1-14,22.64034583,22441.79,99123
2020,Garfield,Age,1-14,15.57830271,356.12,2286
2020,Franklin,Age,1-14,25.15233232,24334.63,96749
2020,Ferry,Age,1-14,14.34396768,1029.61,7178
